arrival_rate,idle_timer,average_delay
0.44974874371859297,2,0.8890111565816962
0.46432160804020106,2,0.8805653600959725
0.47889447236180904,2,0.8723169520094263
0.49346733668341713,2,0.8642669059917056
0.5080402010050251,2,0.8564160094226837
0.5226130653266332,2,0.8487648697508173
0.5371859296482412,2,0.8413139214356987
0.5517587939698493,2,0.8340634333727353
0.5663316582914573,2,0.82701351670573
0.5809045226130654,2,0.8201641329409275
0.5954773869346733,2,0.8135151022837788
0.6100502512562814,2,0.807066112127163
0.6246231155778894,2,0.8008167256270409
0.6391959798994975,2,0.7947663903084362
0.6537688442211055,2,0.7889144466512291
0.6683417085427136,2,0.7832601366114635
0.6829145728643216,2,0.777802612039699
0.6974874371859296,2,0.772540942963376
0.7120603015075376,2,0.7674741257052099
0.7266331658291457,2,0.7626010908142666
0.7412060301507537,2,0.7579207107906483
0.7557788944723618,2,0.7534318075885894
0.7703517587939698,2,0.7491331598863138
0.7849246231155779,2,0.7450235101141647
0.799497487437186,2,0.7411015712354022
0.8140703517587939,2,0.7373660332766061
0.828643216080402,2,0.7338155696068962
0.84321608040201,2,0.7304488429671907
0.8577889447236181,2,0.7272645112524768
0.8723618090452261,2,0.7242612330516138
0.8869346733668342,2,0.7214376729505085
0.9015075376884422,2,0.7187925066056543
0.9160804020100503,2,0.7163244255959964
0.9306532663316582,2,0.7140321420619077
0.9452261306532663,2,0.7119143931407509
0.9597989949748743,2,0.7099699452090658
0.9743718592964824,2,0.7081975979418824
0.9889447236180904,2,0.7065961882000318
1.0035175879396985,2,0.7051645937566091
1.0180904522613066,2,0.7039017368739688
1.0326633165829147,2,0.7028065877427844
1.0472361809045228,2,0.7018781677948286
1.0618090452261306,2,0.7011155529011893
1.0763819095477387,2,0.7005178764676898
1.0909547738693468,2,0.7000843324392909
1.105527638190955,2,0.6998141782252603
1.120100502512563,2,0.6997067375568793
1.1346733668341709,2,0.6997614032894484
1.149246231155779,2,0.6999776401603364
1.163819095477387,2,0.7003549875148148
1.1783919597989951,2,0.7008930620114194
1.192964824120603,2,0.7015915603186065
1.207537688442211,2,0.7024502618145023
1.2221105527638192,2,0.7034690313016134
1.2366834170854273,2,0.7046478217484506
1.2512562814070352,2,0.7059866770701407
1.2658291457286432,2,0.7074857349602577
1.2804020100502513,2,0.7091452297862911
1.2949748743718594,2,0.7109654955614149
1.3095477386934675,2,0.7129469690054896
1.3241206030150754,2,0.7150901927085709
1.3386934673366835,2,0.7173958184105749
1.3532663316582916,2,0.7198646104111998
1.3678391959798997,2,0.722497449124702
1.3824120603015075,2,0.7252953347947055
1.3969849246231156,2,0.7282593913848655
1.4115577889447237,2,0.7313908706619362
1.4261306532663318,2,0.7346911564886024
1.4407035175879397,2,0.7381617693443441
1.4552763819095478,2,0.7418043710936025
1.4698492462311559,2,0.7456207700216353
1.484422110552764,2,0.7496129261596827
1.498994974874372,2,0.7537829569224256
1.51356783919598,2,0.7581331430822217
1.528140703517588,2,0.7626659351062655
1.542713567839196,2,0.7673839598846403
1.5572864321608042,2,0.7722900278792393
1.571859296482412,2,0.7773871407257504
1.5864321608040202,2,0.7826784993233241
1.6010050251256283,2,0.7881675124492279
1.6155778894472363,2,0.7938578059387323
1.6301507537688442,2,0.7997532324737208
1.6447236180904523,2,0.8058578820270773
1.6592964824120604,2,0.8121760930138484
1.6738693467336685,2,0.8187124642044973
1.6884422110552764,2,0.8254718674603584
1.7030150753768845,2,0.8324594613566623
1.7175879396984925,2,0.8396807057643271
1.7321608040201006,2,0.8471413774681498
1.7467336683417087,2,0.8548475869061425
1.7613065326633166,2,0.8628057961226393
1.7758793969849247,2,0.8710228380365356
1.7904522613065328,2,0.8795059371356979
1.8050251256281409,2,0.888262731719354
1.8195979899497488,2,0.8973012978222168
1.8341708542713568,2,0.9066301749674205
1.848743718592965,2,0.9162583939101686
1.863316582914573,2,0.9261955065505575
1.877889447236181,2,0.936451618212519
1.892462311557789,2,0.9470374225065223
1.907035175879397,2,0.9579642390168382
1.9216080402010052,2,0.969244054080174
1.936180904522613,2,0.9808895649516906
1.9507537688442211,2,0.9929142276872693
1.9653266331658292,2,1.0053323091079318
1.9798994974874373,2,1.018158943254105
1.9944723618090454,2,1.0314101927846766
2.0090452261306533,2,1.045103115829286
2.023618090452261,2,1.0592558388629958
2.0381909547738695,2,1.0738876362414578
2.0527638190954773,2,1.0890190171132195
2.067336683417085,2,1.1046718205153891
2.0819095477386935,2,1.1208693195612414
2.0964824120603014,2,1.1376363357455805
2.1110552763819097,2,1.1549993645282224
2.1256281407035176,2,1.172986713510637
2.140201005025126,2,1.1916286546991486
2.1547738693467338,2,1.2109575925540306
2.1693467336683416,2,1.2310082497623878
2.18391959798995,2,1.251817872949515
2.198492462311558,2,1.2734264608656052
2.213065326633166,2,1.2958770179605008
